adsh,tag,version,ddate,qtrs,uom,dimh,iprx,value,footnote,footlen,dimn,coreg,durp,datp,dcml
0001193125-24-075464,Assets,ifrs/2023,20221231,0,CAD,0x00000000,0,8632793000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,Assets,ifrs/2023,20221231,0,CAD,0x1ead583c8a65164a8c98c90c017fe9f8,0,527841000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,Assets,ifrs/2023,20221231,0,CAD,0x5387d48e38c263673d93946b7dfaf9dc,0,998368000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,Assets,ifrs/2023,20221231,0,CAD,0x639c0758bd0e38298cd66a50815471a1,0,2745245000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,Assets,ifrs/2023,20221231,0,CAD,0xa8a00db75dbc8dd7001672a6192ee1a0,0,1219036000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,Assets,ifrs/2023,20231231,0,CAD,0x00000000,0,9934057000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,Assets,ifrs/2023,20231231,0,CAD,0x1ead583c8a65164a8c98c90c017fe9f8,0,504508000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,Assets,ifrs/2023,20231231,0,CAD,0x5387d48e38c263673d93946b7dfaf9dc,0,1048746000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,Assets,ifrs/2023,20231231,0,CAD,0x639c0758bd0e38298cd66a50815471a1,0,2711837000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,Assets,ifrs/2023,20231231,0,CAD,0xa8a00db75dbc8dd7001672a6192ee1a0,0,1158583000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,AvailableLoanPayableQuantity,0001193125-24-075464,20231231,0,kg,0x552ecf17e4af963f0fd3c1d0f597abba,0,1978000.0,,0,3,,0.0,0.0,1
0001193125-24-075464,AvailableLoanPayableQuantity,0001193125-24-075464,20231231,0,lb,0xe01a47f79bd4030afc95041df3e82f9e,0,3506000.0,,0,3,,0.0,0.0,1
0001193125-24-075464,AverageForeignExchangeRate,ifrs/2023,20231231,4,pure,0x4244c8bee18f6b93199b555ccc3944e7,0,1.3,,0,1,,0.01095891,0.0,2
0001193125-24-075464,BasicEarningsLossPerShare,ifrs/2023,20221231,4,CAD,0x00000000,0,0.22,,0,0,,0.01095891,0.0,2
0001193125-24-075464,BasicEarningsLossPerShare,ifrs/2023,20221231,4,CAD,0x00000000,1,0.22,,0,0,,0.01095891,0.0,2
0001193125-24-075464,BasicEarningsLossPerShare,ifrs/2023,20231231,4,CAD,0x00000000,0,0.83,,0,0,,0.01095891,0.0,2
0001193125-24-075464,BasicEarningsLossPerShare,ifrs/2023,20231231,4,CAD,0x00000000,1,0.83,,0,0,,0.01095891,0.0,2
0001193125-24-075464,BorrowingCostsCapitalised,ifrs/2023,20231231,4,CAD,0x00000000,0,0.0,,0,0,,0.01095891,0.0,0
0001193125-24-075464,BorrowingInterestRateBasis,0001193125-24-075464,20231231,0,pure,0x862e272abfa338941f6845787d518f4c,0,0.018,,0,2,,0.0,0.0,4
0001193125-24-075464,BorrowingInterestRateBasis,0001193125-24-075464,20231231,0,pure,0x862e272abfa338941f6845787d518f4c,1,0.018,,0,2,,0.0,0.0,4
0001193125-24-075464,BorrowingInterestRateBasis,0001193125-24-075464,20231231,0,pure,0xdc7a1138cb45a2d1e827c507c59c315b,0,0.0205,,0,2,,0.0,0.0,4
0001193125-24-075464,BorrowingInterestRateBasis,0001193125-24-075464,20231231,0,pure,0xdc7a1138cb45a2d1e827c507c59c315b,1,0.0205,,0,2,,0.0,0.0,4
0001193125-24-075464,Borrowings,ifrs/2023,20221231,0,CAD,0x00000000,0,997000000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,Borrowings,ifrs/2023,20231231,0,CAD,0x00000000,0,1784174000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,Borrowings,ifrs/2023,20231231,0,CAD,0x00000000,1,1784174000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,Borrowings,ifrs/2023,20231231,0,CAD,0x558377e92426a3a56b42d0133b632af6,0,1383689000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,Borrowings,ifrs/2023,20231231,0,CAD,0xb113eb227783374a8e1ef31038d04bb3,0,0.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,BorrowingsAdjustmentToInterestRateBasis,ifrs/2023,20231231,0,pure,0x64a46027ebd228a5793a32d84c8a56a4,0,0.0295,,0,4,,0.0,0.0,5
0001193125-24-075464,BorrowingsAdjustmentToInterestRateBasis,ifrs/2023,20231231,0,pure,0x7d502eb4813cab2220ca3f35bf685e18,0,0.013,,0,4,,0.0,0.0,5
0001193125-24-075464,BorrowingsInterestRate,ifrs/2023,20231231,0,pure,0x09be7c96f0191626f10d1d6fd8392325,0,0.005,,0,2,,0.0,0.0,3
0001193125-24-075464,BorrowingsInterestRate,ifrs/2023,20231231,0,pure,0x43e53c844512bf2bdad77eabaa7d8d91,0,0.0295,,0,1,,0.0,0.0,4
0001193125-24-075464,BorrowingsInterestRate,ifrs/2023,20231231,0,pure,0x669440a764d51ccbda1953e8eed08b58,0,0.0419,,0,1,,0.0,0.0,4
0001193125-24-075464,BorrowingsInterestRate,ifrs/2023,20231231,0,pure,0x9b166973af6f2b502bdda186a063cda0,0,0.0509,,0,1,,0.0,0.0,4
0001193125-24-075464,BorrowingsInterestRate,ifrs/2023,20231231,0,pure,0xb22f621045b24aa6b4511620e888edf7,0,0.02,,0,2,,0.0,0.0,3
0001193125-24-075464,BorrowingsRecognisedAsOfAcquisitionDate,ifrs/2023,20220531,0,CAD,0x1c873fef5049c1b628c9c5104b7312d4,0,2528000.0,,0,1,,0.0,12.0,-3
0001193125-24-075464,BorrowingsStandbyInterestRate,0001193125-24-075464,20231231,0,pure,0xb22f621045b24aa6b4511620e888edf7,0,0.01,,0,2,,0.0,0.0,2
0001193125-24-075464,BusinessCombinationAmountInEscrow,0001193125-24-075464,20231031,0,USD,0x016479a1f95380e6e798e06d52a96552,0,50000000.0,,0,1,,0.0,-7.0,0
0001193125-24-075464,CapitalExpenditures,0001193125-24-075464,20221231,4,CAD,0x00000000,0,143481000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,CapitalExpenditures,0001193125-24-075464,20221231,4,CAD,0x8e499bf9bd211e3f003de38c1c5ea874,0,2198000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CapitalExpenditures,0001193125-24-075464,20221231,4,CAD,0xb5e2fdd972a35c82c0ea0dfaad241d2e,0,39736000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CapitalExpenditures,0001193125-24-075464,20221231,4,CAD,0xd022ac3fb468495cb47b2a69ac5d1533,0,101547000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CapitalExpenditures,0001193125-24-075464,20231231,4,CAD,0x00000000,0,153631000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,CapitalExpenditures,0001193125-24-075464,20231231,4,CAD,0x13319b7b1347b873f32566fd4e7feeb7,0,42405000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CapitalExpenditures,0001193125-24-075464,20231231,4,CAD,0x8e499bf9bd211e3f003de38c1c5ea874,0,5701000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CapitalExpenditures,0001193125-24-075464,20231231,4,CAD,0xb00d517922c65d058fa148f7fda5e293,0,-42405000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CapitalExpenditures,0001193125-24-075464,20231231,4,CAD,0xb5e2fdd972a35c82c0ea0dfaad241d2e,0,42546000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CapitalExpenditures,0001193125-24-075464,20231231,4,CAD,0xd022ac3fb468495cb47b2a69ac5d1533,0,105384000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CareAndMaintenanceExpense,0001193125-24-075464,20221231,4,CAD,0xd022ac3fb468495cb47b2a69ac5d1533,0,218439000.0,,0,1,,0.01095891,0.0,0
0001193125-24-075464,CareAndMaintenanceExpense,0001193125-24-075464,20231231,4,CAD,0xd022ac3fb468495cb47b2a69ac5d1533,0,50615000.0,,0,1,,0.01095891,0.0,0
0001193125-24-075464,Cash,ifrs/2023,20221231,0,CAD,0x00000000,0,701818000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,Cash,ifrs/2023,20231231,0,CAD,0x00000000,0,229732000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20211231,0,CAD,0x00000000,0,1247447000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20221231,0,CAD,0x00000000,0,1143674000.0,,0,0,,0.0,0.0,0
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20221231,0,CAD,0x00000000,1,1143674000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20221231,0,CAD,0x00000000,2,1143674000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20221231,0,CAD,0x00000000,3,1143674000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20221231,0,CAD,0x00000000,4,1143674000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20221231,0,CAD,0x00000000,5,1143674000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20221231,0,CAD,0x00000000,6,1143674000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20221231,0,CAD,0x4f485fd4695fe949520de6b8c28656da,0,14950000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20221231,0,CAD,0x6d656a8d427d712d8ad76e9c44b0d643,0,1143674000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20221231,0,CAD,0xa26d82f869f022d69b1636c04c2b3991,0,0.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20221231,0,CAD,0xedbf2f96da3cd17fb20891bd5c14d5c2,0,1143674000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20231231,0,CAD,0x00000000,0,566809000.0,,0,0,,0.0,0.0,0
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20231231,0,CAD,0x00000000,1,566809000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20231231,0,CAD,0x00000000,2,566809000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20231231,0,CAD,0x00000000,3,566809000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20231231,0,CAD,0x00000000,4,566809000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20231231,0,CAD,0x00000000,5,566809000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20231231,0,CAD,0x4f485fd4695fe949520de6b8c28656da,0,24074000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20231231,0,CAD,0x6d656a8d427d712d8ad76e9c44b0d643,0,566809000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20231231,0,CAD,0xa26d82f869f022d69b1636c04c2b3991,0,0.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20231231,0,CAD,0xba4840e18991fb58d7dafad0ca4a9e68,0,265146000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalents,ifrs/2023,20231231,0,CAD,0xedbf2f96da3cd17fb20891bd5c14d5c2,0,566809000.0,,0,1,,0.0,0.0,-3
0001193125-24-075464,CashAndCashEquivalentsRecognisedAsOfAcquisitionDate,ifrs/2023,20231031,0,USD,0x016479a1f95380e6e798e06d52a96552,0,254800000.0,,0,1,,0.0,-7.0,-3
0001193125-24-075464,CashEquivalents,ifrs/2023,20221231,0,CAD,0x00000000,0,441856000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashEquivalents,ifrs/2023,20231231,0,CAD,0x00000000,0,337077000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,CashFlowsFromUsedInFinancingActivities,ifrs/2023,20221231,4,CAD,0x00000000,0,869258000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,CashFlowsFromUsedInFinancingActivities,ifrs/2023,20231231,4,CAD,0x00000000,0,748812000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,CashFlowsFromUsedInFinancingActivities,ifrs/2023,20231231,4,CAD,0x00000000,1,748812000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,CashFlowsFromUsedInFinancingActivities,ifrs/2023,20231231,4,CAD,0x0904ae52e61f3864cbf5b5afe3ca8703,0,816582000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CashFlowsFromUsedInFinancingActivities,ifrs/2023,20231231,4,CAD,0x167e0d820e7b348994f3e4c54228dfbe,0,27537000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CashFlowsFromUsedInFinancingActivities,ifrs/2023,20231231,4,CAD,0x7773b0c506b0a192042e0be994f48c79,0,-52079000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CashFlowsFromUsedInFinancingActivities,ifrs/2023,20231231,4,CAD,0xe7b06c577769c2d2a698675e2e028cbd,0,-2789000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CashFlowsFromUsedInFinancingActivities,ifrs/2023,20231231,4,CAD,0xf385be2688ef2e8e8daeb6c74dceaa73,0,-40439000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CashFlowsFromUsedInInvestingActivities,ifrs/2023,20221231,4,CAD,0x00000000,0,-1290822000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,CashFlowsFromUsedInInvestingActivities,ifrs/2023,20231231,4,CAD,0x00000000,0,-2044852000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,CashFlowsFromUsedInOperatingActivities,ifrs/2023,20221231,4,CAD,0x00000000,0,304607000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,CashFlowsFromUsedInOperatingActivities,ifrs/2023,20231231,4,CAD,0x00000000,0,688136000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,ifrs/2023,20221231,4,CAD,0x00000000,0,101681000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,ifrs/2023,20231231,4,CAD,0x00000000,0,3028977000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,CashTransferred,ifrs/2023,20220531,0,CAD,0x1c873fef5049c1b628c9c5104b7312d4,0,101681000.0,,0,1,,0.0,12.0,0
0001193125-24-075464,CashTransferred,ifrs/2023,20220531,0,CAD,0x1c873fef5049c1b628c9c5104b7312d4,1,101681000.0,,0,1,,0.0,12.0,-3
0001193125-24-075464,CashTransferred,ifrs/2023,20231031,0,USD,0x016479a1f95380e6e798e06d52a96552,0,1540305000.0,,0,1,,0.0,-7.0,0
0001193125-24-075464,CashTransferred,ifrs/2023,20231031,0,USD,0x016479a1f95380e6e798e06d52a96552,1,1540305000.0,,0,1,,0.0,-7.0,-3
0001193125-24-075464,ChangeInLongTermReceivablesInvestmentAndOther,0001193125-24-075464,20221231,4,CAD,0x00000000,0,-2000000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ChangeInLongTermReceivablesInvestmentAndOther,0001193125-24-075464,20231231,4,CAD,0x00000000,0,1000000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ChangeInUnrecognizedDeferredTaxAssets,0001193125-24-075464,20221231,4,CAD,0x00000000,0,1234000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ChangeInUnrecognizedDeferredTaxAssets,0001193125-24-075464,20231231,4,CAD,0x00000000,0,16759000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ChangesInOtherProvisionsExpensed,0001193125-24-075464,20231231,4,CAD,0x00000000,0,5361000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ChangesInOtherProvisionsExpensed,0001193125-24-075464,20231231,4,CAD,0x1d8665edc438c795fc8bd90361f971f4,0,7509000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ChangesInOtherProvisionsExpensed,0001193125-24-075464,20231231,4,CAD,0xefa0a9ea90eabc117ec761a830771f5a,0,-2148000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20221231,4,CAD,0x00000000,0,70365000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20221231,4,CAD,0x00000000,1,70365000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20221231,4,CAD,0x00000000,2,70365000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20221231,4,CAD,0x1a79c291baebc83aef46195b18acdaff,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20221231,4,CAD,0x35ccb786c210d4b6a9b48617fd07785b,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20221231,4,CAD,0x3abc2d35a1547202d6fa560e79aca04b,0,-38143000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20221231,4,CAD,0x3b5a78dec0b4c75a3d9d9565587247f7,0,108624000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20221231,4,CAD,0x4f485fd4695fe949520de6b8c28656da,0,278659000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20221231,4,CAD,0x755476fcbe650d3048cd99f6496faf9a,0,70481000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20221231,4,CAD,0xaaa63ccb09eb95eb322e27810e310be3,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20221231,4,CAD,0xd82a28885fbb847f36d7012556c05565,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20221231,4,CAD,0xdc046cbda50254d6deecfadb0aa654e8,0,-116000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20231231,4,CAD,0x00000000,0,285478000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20231231,4,CAD,0x00000000,1,285478000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20231231,4,CAD,0x00000000,2,285478000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20231231,4,CAD,0x1a79c291baebc83aef46195b18acdaff,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20231231,4,CAD,0x35ccb786c210d4b6a9b48617fd07785b,0,3506000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20231231,4,CAD,0x3abc2d35a1547202d6fa560e79aca04b,0,-53440000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20231231,4,CAD,0x3b5a78dec0b4c75a3d9d9565587247f7,0,335443000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20231231,4,CAD,0x4f485fd4695fe949520de6b8c28656da,0,433449000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20231231,4,CAD,0x755476fcbe650d3048cd99f6496faf9a,0,285509000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20231231,4,CAD,0xaaa63ccb09eb95eb322e27810e310be3,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20231231,4,CAD,0xba4840e18991fb58d7dafad0ca4a9e68,0,-35836000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20231231,4,CAD,0xd82a28885fbb847f36d7012556c05565,0,0.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncome,ifrs/2023,20231231,4,CAD,0xdc046cbda50254d6deecfadb0aa654e8,0,-31000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncomeAttributableToNoncontrollingInterests,ifrs/2023,20221231,4,CAD,0x00000000,0,-116000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncomeAttributableToNoncontrollingInterests,ifrs/2023,20231231,4,CAD,0x00000000,0,-31000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncomeAttributableToOwnersOfParent,ifrs/2023,20221231,4,CAD,0x00000000,0,70481000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ComprehensiveIncomeAttributableToOwnersOfParent,ifrs/2023,20231231,4,CAD,0x00000000,0,285509000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,ContractLiabilities,ifrs/2023,20211231,0,CAD,0x00000000,0,23316000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,ContractLiabilities,ifrs/2023,20221231,0,CAD,0x00000000,0,66845000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,ContractLiabilities,ifrs/2023,20221231,0,CAD,0x00000000,1,66845000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,ContractLiabilities,ifrs/2023,20231231,0,CAD,0x00000000,0,45372000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,ContractLiabilitiesRecognisedAsOfAcquisitionDate,ifrs/2023,20220531,0,CAD,0x1c873fef5049c1b628c9c5104b7312d4,0,9000000.0,,0,1,,0.0,12.0,-3
0001193125-24-075464,ContractLiabilitiesRecognisedAsOfAcquisitionDate,ifrs/2023,20221231,0,CAD,0x00000000,0,9000000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,ContractLiabilitiesRecognisedAsOfAcquisitionDate,ifrs/2023,20231231,0,CAD,0x00000000,0,6314000.0,,0,0,,0.0,0.0,-3
0001193125-24-075464,ContractualCapitalCommitments,ifrs/2023,20231231,0,CAD,0x00000000,0,60525000.0,,0,0,,0.0,0.0,0
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20221231,4,CAD,0x00000000,0,1457336000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20221231,4,CAD,0x00000000,1,1457336000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20221231,4,CAD,0x4f485fd4695fe949520de6b8c28656da,0,66119000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20221231,4,CAD,0x8e499bf9bd211e3f003de38c1c5ea874,0,18118000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20221231,4,CAD,0xb5e2fdd972a35c82c0ea0dfaad241d2e,0,215660000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20221231,4,CAD,0xd022ac3fb468495cb47b2a69ac5d1533,0,1223558000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20231231,4,CAD,0x00000000,0,1805768000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20231231,4,CAD,0x00000000,1,1805768000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20231231,4,CAD,0x13319b7b1347b873f32566fd4e7feeb7,0,200285000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20231231,4,CAD,0x4f485fd4695fe949520de6b8c28656da,0,99160000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20231231,4,CAD,0x8e499bf9bd211e3f003de38c1c5ea874,0,7390000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20231231,4,CAD,0xb00d517922c65d058fa148f7fda5e293,0,-200285000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20231231,4,CAD,0xb5e2fdd972a35c82c0ea0dfaad241d2e,0,266062000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20231231,4,CAD,0xba4840e18991fb58d7dafad0ca4a9e68,0,408745000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,Costofgoodssoldexcludingdepreciationdepletionandamortization,0001193125-24-075464,20231231,4,CAD,0xd022ac3fb468495cb47b2a69ac5d1533,0,1532316000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CostOfInventoriesRecognisedAsExpenseDuringPeriod,ifrs/2023,20221231,4,CAD,0x00000000,0,1359000000.0,,0,0,,0.01095891,0.0,0
0001193125-24-075464,CostOfInventoriesRecognisedAsExpenseDuringPeriod,ifrs/2023,20231231,4,CAD,0x00000000,0,1833000000.0,,0,0,,0.01095891,0.0,0
0001193125-24-075464,CostOfSales,ifrs/2023,20221231,4,CAD,0x00000000,0,1634712000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,CostOfSales,ifrs/2023,20221231,4,CAD,0x00000000,1,1634712000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,CostOfSales,ifrs/2023,20221231,4,CAD,0x8e499bf9bd211e3f003de38c1c5ea874,0,27076000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CostOfSales,ifrs/2023,20221231,4,CAD,0xb5e2fdd972a35c82c0ea0dfaad241d2e,0,248278000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CostOfSales,ifrs/2023,20221231,4,CAD,0xd022ac3fb468495cb47b2a69ac5d1533,0,1359358000.0,,0,1,,0.01095891,0.0,-3
0001193125-24-075464,CostOfSales,ifrs/2023,20231231,4,CAD,0x00000000,0,2026092000.0,,0,0,,0.01095891,0.0,-3
0001193125-24-075464,CostOfSales,ifrs/2023,20231231,4,CAD,0x00000000,1,2026092000.0,,0,0,,0.01095891,0.0,-3
